date,mean,count
2019-01-01,0.2437427884615384,208
2019-01-02,0.14270638002773905,721
2019-01-03,0.10953301435406701,627
2019-01-04,0.16831845906902065,623
2019-01-05,0.30568888888888873,207
2019-01-06,0.28715970695970683,273
2019-01-07,0.20658977407847776,841
2019-01-08,0.18833568215892013,667
2019-01-09,0.17441738623103825,857
2019-01-10,0.17776529894490006,853
2019-01-11,0.1767502935420744,511
2019-01-12,0.2351381443298969,194
2019-01-13,0.24416684782608697,184
2019-01-14,0.1459439130434782,460
2019-01-15,0.20133534743202378,662
2019-01-16,0.13402399150743097,471
2019-01-17,0.17125089820359282,167
2019-01-18,0.17484835766423346,548
2019-01-19,0.296501568627451,255
2019-01-20,0.31521434262948206,251
2019-01-21,0.3010073170731707,205
2019-01-22,0.19468644067796584,590
2019-01-23,0.19361393298059953,567
2019-01-24,0.2058270613107821,473
2019-01-25,0.19193752535496947,493
2019-01-26,0.27285151515151507,231
2019-01-27,0.28178195488721786,266
2019-01-28,0.16946791338582665,508
2019-01-29,0.14119983136593575,593
2019-01-30,0.21200571428571385,525
2019-01-31,0.1104511022044087,499
2019-02-01,0.12528024042073624,1331
2019-02-02,0.21867275862068958,290
2019-02-03,0.17868449197860958,187
2019-02-04,0.14715500878734614,569
2019-02-05,0.18952084210526302,475
2019-02-06,0.14850653594771232,459
2019-02-07,0.11612117310443475,699
2019-02-08,0.08509656750572071,874
2019-02-09,0.24645943396226414,106
2019-02-10,0.16831822033898308,236
2019-02-11,0.16163003802281345,526
2019-02-12,0.17412161172161145,546
2019-02-13,0.16184558404558408,351
2019-02-14,0.11111390423572744,1086
2019-02-15,0.1355253333333332,525
2019-02-16,0.22279220779220762,231
2019-02-17,0.2089927536231884,207
2019-02-18,0.2078801762114537,227
2019-02-19,0.1648152753108344,563
2019-02-20,0.16991034482758618,435
2019-02-21,0.14556361746361743,481
2019-02-22,0.1541988636363636,440
2019-02-23,0.2707411764705882,204
2019-02-24,0.22387536945812805,203
2019-02-25,0.17202141119221395,411
2019-02-26,0.2091773913043479,115
2019-02-27,0.16883029612756256,439
2019-02-28,0.1574305494505493,455
2019-03-01,0.1524461651917401,678
2019-03-02,0.24658368421052618,190
2019-03-03,0.2327274999999998,200
2019-03-04,0.18399371345029208,684
2019-03-05,0.16751140186915878,535
2019-03-06,0.15647954545454498,616
2019-03-07,0.15101686956521712,575
2019-03-08,0.19889092356687868,628
2019-03-09,0.21244464285714293,224
2019-03-10,0.27034195402298855,174
2019-03-11,0.16508278688524594,122
2019-03-12,0.18949962192816616,529
2019-03-13,0.1708246823956441,551
2019-03-14,0.18074874791318843,599
2019-03-15,0.19118313570487447,759
2019-03-16,0.27520437158469946,183
2019-03-17,0.3370058536585365,205
2019-03-18,0.19343553370786484,712
2019-03-19,0.20421470985155193,741
2019-03-20,0.17503879699248112,665
2019-03-21,0.17776916666666637,720
2019-03-22,0.18234767184035489,451
2019-03-23,0.24899875776397515,161
2019-03-24,0.19235021276595737,235
2019-03-25,0.17098502024291481,494
2019-03-26,0.1707016216216215,370
2019-03-27,0.15592882165605074,628
2019-03-28,0.1824045307443363,618
2019-03-29,0.1879535181236671,469
2019-03-30,0.21311981981981987,111
2019-03-31,0.2154537777777778,225
2019-04-01,0.1282042813455655,654
2019-04-02,0.14726089385474858,537
2019-04-03,0.17159547413793094,464
2019-04-04,0.1956955739972333,723
2019-04-05,0.189107112970711,717
2019-04-06,0.23781370967741927,124
2019-04-07,0.29905589743589733,195
2019-04-08,0.21215815709969763,662
2019-04-09,0.1856477611940297,603
2019-04-10,0.1374276752767526,542
2019-04-11,0.14874918518518498,675
2019-04-12,0.1696474137931033,464
2019-04-13,0.33191257861635226,159
2019-04-14,0.25853346007604533,263
2019-04-15,0.20818962585033987,588
2019-04-16,0.19607982142857128,560
2019-04-17,0.20282490974729186,554
2019-04-18,0.1985229357798163,436
2019-04-19,0.21023235294117645,136
2019-04-20,0.20790375939849617,133
2019-04-21,0.24774244604316542,139
2019-04-22,0.16870767790262164,534
2019-04-23,0.22582074554294929,617
2019-04-24,0.19868513513513522,148
2019-04-25,0.3408222222222222,63
2019-04-26,0.2248529780564261,319
2019-04-27,0.17138713450292392,171
2019-04-28,0.2594285024154587,207
2019-04-29,0.16287760617760602,518
2019-04-30,0.17643882978723383,564
2019-05-01,0.14913436123348017,454
2019-05-02,0.16501218161683265,903
2019-05-03,0.15951661945231327,1059
2019-05-04,0.29261120331950213,241
2019-05-05,0.15171495601173007,341
2019-05-06,0.10950163934426217,610
2019-05-07,0.12908966026587881,677
2019-05-08,0.12441863468634687,542
2019-05-09,0.10067888198757752,644
2019-05-10,0.13560639269406366,657
2019-05-11,0.20703461538461537,156
2019-05-12,0.17223676470588234,204
2019-05-13,0.1093888888888888,594
2019-05-14,0.12371241496598626,588
2019-05-15,0.15515805142083877,739
2019-05-16,0.1512237313432833,670
2019-05-17,0.1681546546546546,333
2019-05-18,0.0851897435897436,117
2019-05-19,0.16579615384615376,104
2019-05-20,0.17265275590551177,381
2019-05-21,0.1252456193353474,331
2019-05-22,0.07994888475836436,538
2019-05-23,0.1305150877192982,285
2019-05-24,0.1602069716775598,459
2019-05-25,0.24275744680851066,94
2019-05-26,0.19102499999999994,80
2019-05-27,0.18793581081081082,148
2019-05-28,0.19590565610859711,442
2019-05-29,0.1763770354906052,479
2019-05-30,0.1793187363834422,459
2019-05-31,0.1704487571701718,523
2019-06-01,0.19709836065573758,122
2019-06-02,0.24483000000000002,40
2019-06-03,0.072018347107438,605
2019-06-04,0.13589687010954615,639
2019-06-05,0.1473717647058823,425
2019-06-06,0.15181524390243897,328
2019-06-07,0.12695947955390335,538
2019-06-08,0.18869870129870134,154
2019-06-09,0.23120722222222231,180
2019-06-10,0.20536553106212385,499
2019-06-11,0.1614643652561247,449
2019-06-12,0.1308365517241379,290
2019-06-13,0.1413051630434782,368
2019-06-14,0.19328333333333336,342
2019-06-15,0.3040989795918367,98
2019-06-16,0.20157125748502994,167
2019-06-17,0.167413145539906,426
2019-06-18,0.16760648379052362,401
2019-06-19,0.15042800000000003,25
2019-06-20,0.1580140909090909,220
2019-06-21,0.20183893557422966,357
2019-06-22,0.269391304347826,115
2019-06-23,0.2581242857142856,140
2019-06-24,0.18978506024096375,415
2019-06-25,0.18107733644859791,428
2019-06-26,0.1722061224489795,343
2019-06-27,0.1402794871794871,351
2019-06-28,0.192373106060606,264
2019-06-29,0.24654523809523812,126
2019-06-30,0.2944585714285714,140
2019-07-01,0.19764435483870957,372
2019-07-02,0.2011045346062051,419
2019-07-03,0.17955558739255012,349
2019-07-04,0.2062550724637681,138
2019-07-05,0.2029156976744186,172
2019-07-06,0.15229489795918366,98
2019-07-07,0.20479602272727268,176
2019-07-08,0.18334274193548375,496
2019-07-09,0.1750629629629628,729
2019-07-10,0.19738759342301923,669
2019-07-11,0.15479846860643162,653
2019-07-12,0.2217810975609755,492
2019-07-13,0.2775478787878788,165
2019-07-14,0.2553906976744186,172
2019-07-15,0.19044166666666668,36
2019-07-16,0.2130610837438423,203
2019-07-17,0.12882803234501347,371
2019-07-18,0.1718716666666665,540
2019-07-19,0.14928218390804596,348
2019-07-20,0.11124198473282443,131
2019-07-21,0.15218684210526315,114
2019-07-22,0.14077162162162155,370
2019-07-23,0.14218908145580578,577
2019-07-24,0.10243164062499996,512
2019-07-25,0.12432448579823697,1021
2019-07-26,0.12668804500703215,711
2019-07-27,0.25824810810810805,185
2019-07-28,0.1966203592814371,167
2019-07-29,0.15239539594843457,543
2019-07-30,0.1542101052631578,475
2019-07-31,0.14918397435897432,468
2019-08-01,0.17063276157804438,583
2019-08-02,0.12769454148471604,458
2019-08-03,0.2544486033519552,179
2019-08-04,0.25205221238938047,113
2019-08-05,0.17650297029702963,505
2019-08-06,0.12367809734513267,452
2019-08-07,0.1573300925925924,432
2019-08-08,0.18952336683417068,398
2019-08-09,0.17939121621621618,296
2019-08-10,0.19166728971962607,107
2019-08-11,0.17430545454545457,110
2019-08-12,0.18692396449704127,338
2019-08-13,0.18556956521739115,391
2019-08-14,0.13746484716157198,458
2019-08-15,0.1558626506024095,498
2019-08-16,0.14474621212121205,396
2019-08-17,0.15259606299212594,127
2019-08-18,0.15256737588652486,141
2019-08-19,0.15032409090909082,440
2019-08-20,0.07021744186046514,516
2019-08-21,0.14744745166959564,569
2019-08-22,0.14739395085066154,529
2019-08-23,0.10052848664688413,674
2019-08-24,0.15058423645320193,203
2019-08-25,0.09529836065573771,183
2019-08-26,0.10738212765957449,235
2019-08-27,0.08227148936170212,470
2019-08-28,0.0874269784172662,556
2019-08-29,0.15372106109324743,622
2019-08-30,0.12062869415807548,582
2019-08-31,0.17139096385542169,166
2019-09-01,0.1556080924855491,173
2019-09-02,0.19907008547008537,234
2019-09-03,0.13176353276353256,702
2019-09-04,0.14476810035842277,558
2019-09-05,0.16419021739130418,644
2019-09-06,0.16709589632829358,463
2019-09-07,0.18652735849056593,212
2019-09-08,0.18892009569377985,209
2019-09-09,0.1317593434343434,396
2019-09-10,0.16404249363867685,393
2019-09-11,0.12762782152230975,381
2019-09-12,0.16908167539266994,382
2019-09-13,0.20815615384615374,260
2019-09-14,0.2038092592592592,108
2019-09-15,0.22698493150684929,146
2019-09-16,0.16247027027027017,370
2019-09-17,0.16953478260869545,322
2019-09-18,0.16166312997347482,377
2019-09-19,0.2100859999999998,400
2019-09-20,0.13329787234042542,423
2019-09-21,0.1666439393939393,132
2019-09-22,0.20948944444444437,180
2019-09-23,0.13217936117936116,407
2019-09-24,0.11907685589519654,229
2019-09-25,0.15674427480916014,524
2019-09-26,0.1136864988558352,437
2019-09-27,0.10948989637305702,386
2019-09-28,0.2324736842105263,114
2019-09-29,0.14056609195402292,174
2019-09-30,0.13306981981981975,444
2019-10-01,0.14905328947368424,456
2019-10-02,0.163625,300
2019-10-03,0.17071210937499995,256
2019-10-04,0.13974440433212987,277
2019-10-05,0.13684891304347827,92
2019-10-06,0.16032346938775513,98
2019-10-07,0.15830620437956197,274
2019-10-08,0.19683863636363624,352
2019-10-09,0.10543899999999999,300
2019-10-10,0.16237357357357346,333
2019-10-11,0.144378125,352
2019-10-12,0.21085181818181806,110
2019-10-13,0.29797448979591834,98
2019-10-14,0.1732327044025158,159
2019-10-15,0.1682088729016787,417
2019-10-16,0.16702692307692285,416
2019-10-17,0.12986943699731907,373
2019-10-18,0.14649314285714288,350
2019-10-19,0.18012536231884058,138
2019-10-20,0.1294290322580645,155
2019-10-21,0.16036197183098597,284
2019-10-22,0.1089935185185185,108
2019-10-23,0.16909011235955065,445
2019-10-24,0.0995551267281104,1736
2019-10-25,0.14162488262910783,1491
2019-10-26,0.11658541666666673,240
2019-10-27,0.12326340206185565,194
2019-10-28,0.1817777108433734,498
2019-10-29,0.191111345646438,379
2019-10-30,0.15051440443213285,361
2019-10-31,0.1539374531835206,267
2019-11-01,0.17115970149253726,268
2019-11-02,0.19041759259259264,108
2019-11-03,0.14435401459854008,137
2019-11-04,0.1873394202898549,345
2019-11-05,0.19521282051282032,312
2019-11-06,0.2085678966789666,271
2019-11-07,0.14845799999999998,400
2019-11-08,0.15581350482315104,311
2019-11-09,0.22630638297872344,94
2019-11-10,0.17608846153846155,104
2019-11-11,0.13709844236760133,321
2019-11-12,0.18261445783132518,332
2019-11-13,0.09359562624254465,503
2019-11-14,0.14989862068965504,435
2019-11-15,0.1131656818181818,440
2019-11-16,0.0706348148148148,135
2019-11-17,0.197082738095238,168
2019-11-18,0.15517219387755102,392
2019-11-19,0.13774927536231876,414
2019-11-20,0.1680189320388348,412
2019-11-21,0.16004928057553938,278
2019-11-22,0.14617531645569629,316
2019-11-23,0.1922392156862745,102
2019-11-24,0.17478156028368796,141
2019-11-25,0.2141199999999998,430
2019-11-26,0.18017323008849545,452
2019-11-27,0.2058885159010598,566
2019-11-28,0.2659742138364778,159
2019-11-29,0.1822435087719298,285
2019-11-30,0.1644426229508196,122
2019-12-01,0.1821722891566265,166
2019-12-02,0.2130007299270068,548
2019-12-03,0.17522336601307165,612
2019-12-04,0.17728650306748442,489
2019-12-05,0.1432884444444444,450
2019-12-06,0.11119911699779253,453
2019-12-07,0.2135302158273381,139
2019-12-08,0.1381745098039216,153
2019-12-09,0.13558166189111742,349
2019-12-10,0.2324862068965517,87
2019-12-11,0.13987117117117112,444
2019-12-12,0.21179719387755092,392
2019-12-13,0.17871174785100266,349
2019-12-14,0.11041735537190078,121
2019-12-15,0.19856871165644172,163
2019-12-16,0.1558532833020638,533
2019-12-17,0.20782823529411737,680
2019-12-18,0.18964956369982516,573
2019-12-19,0.19753439024390232,410
2019-12-20,0.1993986577181204,447
2019-12-21,0.1883311594202898,138
2019-12-22,0.14780555555555552,144
2019-12-23,0.14605151515151515,264
2019-12-24,0.21730982142857155,224
2019-12-25,0.2254494252873564,87
2019-12-26,0.21644182194617007,1449
2019-12-27,0.222655142503098,807
2019-12-28,0.18519709302325577,172
2019-12-29,0.1958439024390245,164
2019-12-30,0.239930056710775,529
2019-12-31,0.20867951807228896,415
