date,mean,count
2019-01-01,0.2713651741293532,201
2019-01-02,-0.00041991574109535065,2611
2019-01-03,0.028108837634163025,4379
2019-01-04,0.1308016818500351,1427
2019-01-05,0.24209123931623933,468
2019-01-06,0.2364591549295773,568
2019-01-07,0.18802627669452204,1077
2019-01-08,0.17309388523047964,1063
2019-01-09,0.21095219224283318,1186
2019-01-10,0.2540510152284265,788
2019-01-11,0.22377376623376635,770
2019-01-12,0.32710830564784055,301
2019-01-13,0.31057907801418444,282
2019-01-14,0.17618183139534874,688
2019-01-15,0.21106211453744494,908
2019-01-16,0.21145031133250317,803
2019-01-17,0.2366801633605601,857
2019-01-18,0.2617504660452733,751
2019-01-19,0.4190736986301371,365
2019-01-20,0.3555478134110788,343
2019-01-21,0.3249280000000001,400
2019-01-22,0.2439605418138988,849
2019-01-23,0.2675459644322846,731
2019-01-24,0.21150834355828219,815
2019-01-25,0.2356760601915186,731
2019-01-26,0.34432524271844644,412
2019-01-27,0.3242242081447963,442
2019-01-28,0.17898799999999998,850
2019-01-29,0.11959383527033857,1979
2019-01-30,0.18360851851851862,1890
2019-01-31,0.2262314814814815,972
2019-02-01,0.24664439528023627,678
2019-02-02,0.334674373259053,359
2019-02-03,0.3954777126099705,341
2019-02-04,0.27933539719626177,856
2019-02-05,0.2267325443786984,1014
2019-02-06,0.26985380645161294,775
2019-02-07,0.28431316129032275,775
2019-02-08,0.3015810543657331,607
2019-02-09,0.401553125,352
2019-02-10,0.3467529411764705,340
2019-02-11,0.2680459541984732,655
2019-02-12,0.2733299492385789,788
2019-02-13,0.23771054054054067,740
2019-02-14,0.1878846567967699,743
2019-02-15,0.2527432835820896,670
2019-02-16,0.3760529411764706,323
2019-02-17,0.33844411764705906,306
2019-02-18,0.25696912442396314,434
2019-02-19,0.2434736920777278,669
2019-02-20,0.22888613037447986,721
2019-02-21,0.27439554973821967,764
2019-02-22,0.3155129151291516,542
2019-02-23,0.4382969613259669,362
2019-02-24,0.4024806896551722,435
2019-02-25,0.37015706278026905,892
2019-02-26,0.39976324900133187,751
2019-02-27,0.4082404657933045,687
2019-02-28,0.33315314465408835,636
2019-03-01,0.36081705202312137,346
2019-03-02,0.43784437689969624,329
2019-03-03,0.416539898989899,396
2019-03-04,0.3085917214191852,761
2019-03-05,0.3016156891495602,682
2019-03-06,0.31782353723404266,752
2019-03-07,0.32115209235209247,693
2019-03-08,0.3192733333333334,705
2019-03-09,0.41364553846153845,325
2019-03-10,0.3671231543624161,298
2019-03-11,0.27671944709246943,1049
2019-03-12,0.3330255924170616,1055
2019-03-13,0.30099370249728574,921
2019-03-14,0.2601468904244821,1013
2019-03-15,0.2777497303128372,927
2019-03-16,0.36707329545454553,352
2019-03-17,0.4150832369942198,346
2019-03-18,0.3104300613496934,815
2019-03-19,0.31371189258312066,782
2019-03-20,0.32751504297994277,698
2019-03-21,0.24003340248962668,1446
2019-03-22,0.2450665509259262,864
2019-03-23,0.3755617469879518,332
2019-03-24,0.26749053254437855,338
2019-03-25,0.17751259079903164,1239
2019-03-26,0.18018156351791517,1535
2019-03-27,0.21161407657657677,888
2019-03-28,0.26500512163892453,781
2019-03-29,0.25369484978540785,699
2019-03-30,0.3541590277777778,288
2019-03-31,0.33364851485148483,404
2019-04-01,0.22851219839142095,746
2019-04-02,0.2846239401496262,802
2019-04-03,0.2831842105263159,817
2019-04-04,0.3513863247863251,819
2019-04-05,0.3236181818181816,781
2019-04-06,0.4392822580645162,248
2019-04-07,0.4154234527687296,307
2019-04-08,0.27269824175824203,910
2019-04-09,0.2389085901027079,1071
2019-04-10,0.23380653442240393,857
2019-04-11,0.31064011544011577,693
2019-04-12,0.2935938608458393,733
2019-04-13,0.3661370242214532,289
2019-04-14,0.3476390092879258,323
2019-04-15,0.2875709507042256,568
2019-04-16,0.2560719730941704,446
2019-04-17,0.22058328664799268,1071
2019-04-18,0.29426769456681356,681
2019-04-19,0.377413725490196,255
2019-04-20,0.4061574766355139,214
2019-04-21,0.4117726923076924,260
2019-04-22,0.28694129496402887,695
2019-04-23,0.306567272727273,825
2019-04-24,0.3189097035040436,742
2019-04-25,0.2614608695652174,667
2019-04-26,0.3195424028268552,566
2019-04-27,0.3159422794117648,272
2019-04-28,0.35389023569023564,297
2019-04-29,0.24938247078464115,599
2019-04-30,0.17136421861656698,2342
2019-05-01,0.1878962962962963,1998
2019-05-02,0.20042704691812324,1087
2019-05-03,0.28189884763124196,781
2019-05-04,0.43087650602409644,332
2019-05-05,0.35561875,416
2019-05-06,0.24127892473118312,930
2019-05-07,0.3273902489626556,964
2019-05-08,0.29235784190715186,797
2019-05-09,0.2940551391862958,934
2019-05-10,0.28050336134453785,952
2019-05-11,0.41715180327868867,305
2019-05-12,0.33921212121212135,297
2019-05-13,0.21227462797619048,1344
2019-05-14,0.2363136936936937,1110
2019-05-15,0.3044035267349264,879
2019-05-16,0.2642723897911836,862
2019-05-17,0.24488179519595435,791
2019-05-18,0.4182264406779661,295
2019-05-19,0.40355670731707327,328
2019-05-20,0.17810329799764438,849
2019-05-21,0.24426400966183592,828
2019-05-22,0.171898067141404,983
2019-05-23,0.17491302644466206,1021
2019-05-24,0.2683505050505053,693
2019-05-25,0.3989310861423221,267
2019-05-26,0.44033266331658305,199
2019-05-27,0.3745398921832883,371
2019-05-28,0.2208155029585799,845
2019-05-29,0.19756896046852104,683
2019-05-30,0.13480855855855847,666
2019-05-31,0.1316162601626015,615
2019-06-01,0.22194385964912294,228
2019-06-02,0.15657563451776657,197
2019-06-03,0.10082267267267253,666
2019-06-04,0.15314689725330605,983
2019-06-05,0.1494537695590326,703
2019-06-06,0.21111179673321223,551
2019-06-07,0.22137090909090912,165
2019-06-08,0.27744782608695645,253
2019-06-09,0.2886694779116465,249
2019-06-10,0.20757578124999984,512
2019-06-11,0.15851426146010184,589
2019-06-12,0.17255705521472386,489
2019-06-13,0.17115127201565547,511
2019-06-14,0.17325444685466376,461
2019-06-15,0.27564808743169383,183
2019-06-16,0.20578499999999988,160
2019-06-17,0.1558791666666666,480
2019-06-18,0.2694229050279328,179
2019-06-19,0.15723014586709883,617
2019-06-20,0.17986767169179224,597
2019-06-21,0.16511841491841486,429
2019-06-22,0.20777777777777778,171
2019-06-23,0.09422995391705066,217
2019-06-24,0.12777120535714284,448
2019-06-25,0.12735616197183094,568
2019-06-26,0.16680206540447487,581
2019-06-27,0.13492933709449947,709
2019-06-28,0.17514278606965147,603
2019-06-29,0.2117143564356437,202
2019-06-30,0.20096339285714282,224
2019-07-01,0.17625431893687687,602
2019-07-02,0.1202694267515924,471
2019-07-03,0.1958022613065327,398
2019-07-04,0.18534285714285725,217
2019-07-05,0.1615295774647887,355
2019-07-06,0.1961928057553956,139
2019-07-07,0.24232689075630254,238
2019-07-08,0.10791208791208788,728
2019-07-09,0.15521261980830658,626
2019-07-10,0.16227180616740094,454
2019-07-11,0.13056199095022622,442
2019-07-12,0.18225576407506688,373
2019-07-13,0.26370952380952384,147
2019-07-14,0.2193806451612904,186
2019-07-15,0.1332741379310345,348
2019-07-16,0.1418011952191234,251
2019-07-17,0.16536246973365618,413
2019-07-18,0.16782113676731786,563
2019-07-19,0.15067083333333328,336
2019-07-20,0.13211475409836065,122
2019-07-21,0.24283913043478267,138
2019-07-22,0.13392880000000001,625
