date,mean,count
2019-01-01,0.19005632183908047,87
2019-01-02,0.08298613861386141,202
2019-01-03,0.1036352941176471,221
2019-01-04,0.14535864661654138,133
2019-01-05,0.08443333333333336,57
2019-01-06,0.1936036363636364,55
2019-01-07,0.16781871921182262,203
2019-01-08,0.13155000000000006,162
2019-01-09,0.21832086330935244,139
2019-01-10,0.16040825688073393,109
2019-01-11,0.16870546875,128
2019-01-12,0.2897178571428571,56
2019-01-13,0.10178301886792454,53
2019-01-14,0.15795977011494253,87
2019-01-15,0.20578185483870973,248
2019-01-16,0.16106844919786092,187
2019-01-17,0.20308449197860962,187
2019-01-18,0.2030255555555554,180
2019-01-19,0.3144043956043955,91
2019-01-20,0.19039405940594056,101
2019-01-21,0.21597383177570093,107
2019-01-22,0.15909829545454543,176
2019-01-23,0.20757185628742497,167
2019-01-24,0.08377747035573124,253
2019-01-25,0.13150995260663512,211
2019-01-26,0.17338769230769235,130
2019-01-27,0.17518790322580646,124
2019-01-28,0.1084003533568905,283
2019-01-29,0.12777171717171723,297
2019-01-30,0.15240187793427226,639
2019-01-31,0.16088440111420593,359
2019-02-01,0.1310557788944724,199
2019-02-02,0.19638050847457625,118
2019-02-03,0.21564680851063825,94
2019-02-04,0.16795165289256198,242
2019-02-05,0.16881553398058247,206
2019-02-06,0.1429238636363637,176
2019-02-07,0.1358725,160
2019-02-08,0.12718719999999997,125
2019-02-09,0.23778481012658223,79
2019-02-10,0.23111707317073168,82
2019-02-11,0.16464785276073626,163
2019-02-12,0.2283072289156625,166
2019-02-13,0.15232543352601163,173
2019-02-14,0.22005714285714287,154
2019-02-15,0.21889452736318393,201
2019-02-16,0.23538641975308644,81
2019-02-17,0.19907534246575345,73
2019-02-18,0.22943437499999997,96
2019-02-19,0.19934692737430165,179
2019-02-20,0.14753519553072622,179
2019-02-21,0.18027253521126743,284
2019-02-22,0.1650546938775511,245
2019-02-23,0.14297790697674417,86
2019-02-24,0.19494962406015034,133
2019-02-25,0.1967068273092368,249
2019-02-26,0.1532766666666667,210
2019-02-27,0.2058015037593985,133
2019-02-28,0.23917912087912083,182
2019-03-01,0.2033407185628743,167
2019-03-02,0.23415657894736838,76
2019-03-03,0.2348573033707864,89
2019-03-04,0.18594933333333333,150
2019-03-05,0.18938226950354606,141
2019-03-06,0.20201607142857142,168
2019-03-07,0.18137010869565223,184
2019-03-08,0.19760918918918924,185
2019-03-09,0.16763092783505157,97
2019-03-10,0.26297234042553186,94
2019-03-11,0.17188069306930692,202
2019-03-12,0.16411244635193134,233
2019-03-13,0.18339829787234033,235
2019-03-14,0.16745423728813563,236
2019-03-15,0.18407119205298,302
2019-03-16,0.170624358974359,78
2019-03-17,0.18694285714285716,77
2019-03-18,0.1970537735849057,212
2019-03-19,0.17736136363636365,220
2019-03-20,0.22328506787330318,221
2019-03-21,0.1853879828326181,233
2019-03-22,0.1357206060606061,165
2019-03-23,0.2286090909090909,55
2019-03-24,0.21380181818181818,110
2019-03-25,0.24148659793814425,194
2019-03-26,0.19290142857142853,210
2019-03-27,0.19230145631067955,206
2019-03-28,0.2332777227722773,202
2019-03-29,0.24873860759493657,158
2019-03-30,0.14609545454545453,44
2019-03-31,0.1477775,120
2019-04-01,0.12752272727272732,176
2019-04-02,0.18647231638418077,177
2019-04-03,0.22506304347826092,138
2019-04-04,0.18517894736842114,171
2019-04-05,0.2159318471337581,157
2019-04-06,0.10222156862745098,51
2019-04-07,0.16279811320754717,53
2019-04-08,0.22254491017964068,167
2019-04-09,0.1836470967741936,155
2019-04-10,0.14564457142857143,175
2019-04-11,0.26343553299492395,197
2019-04-12,0.15077812499999996,128
2019-04-13,0.22020674157303372,89
2019-04-14,0.19209042553191488,94
2019-04-15,0.1620590909090909,198
2019-04-16,0.13626831683168314,202
2019-04-17,0.14897853658536592,205
2019-04-18,0.17167201492537293,268
2019-04-19,0.08418030303030304,66
2019-04-20,0.15338947368421055,76
2019-04-21,0.14518947368421053,57
2019-04-22,0.12103849765258215,213
2019-04-23,0.18262787456445986,287
2019-04-24,0.15454445768772337,839
2019-04-25,0.16341044776119396,737
2019-04-26,0.19224252336448597,214
2019-04-27,0.184310843373494,83
2019-04-28,0.19419506172839507,81
2019-04-29,0.15868468468468466,222
2019-04-30,0.1672317647058823,255
2019-05-01,0.14286279069767444,215
2019-05-02,0.1790068852459016,305
2019-05-03,0.19653212121212124,165
2019-05-04,0.21501805555555561,72
2019-05-05,0.12103521126760566,71
2019-05-06,0.12575268817204302,186
2019-05-07,0.13988298755186712,241
2019-05-08,0.13817012195121947,164
2019-05-09,0.15801206896551723,174
2019-05-10,0.13362180451127822,133
2019-05-11,0.09038833333333333,60
2019-05-12,0.085164406779661,59
2019-05-13,0.13598111587982836,233
2019-05-14,0.14247835497835495,231
2019-05-15,0.1583360515021459,233
2019-05-16,0.15263587443946186,223
2019-05-17,0.12024251207729471,207
2019-05-18,0.13962833333333335,60
2019-05-19,0.2078351851851852,54
2019-05-20,0.13327,150
2019-05-21,0.18654528301886789,159
2019-05-22,0.13579880952380952,168
2019-05-23,0.11254683544303799,158
2019-05-24,0.13239237288135597,118
2019-05-25,0.1890729166666667,48
2019-05-26,0.05826851851851852,54
2019-05-27,0.16880999999999996,70
2019-05-28,0.1832511904761905,168
2019-05-29,0.15694113924050637,158
2019-05-30,0.19460643274853806,171
2019-05-31,0.1672042253521128,142
2019-06-01,0.12171774193548386,62
2019-06-02,0.19774821428571424,56
2019-06-03,0.10604016393442625,244
2019-06-04,0.16985961538461544,208
2019-06-05,0.1837537906137184,277
2019-06-06,0.19379086956521746,230
2019-06-07,0.2070604810996562,291
2019-06-08,0.1733053191489361,94
2019-06-09,0.1733358490566038,159
2019-06-10,0.16743240740740734,324
2019-06-11,0.1431230769230769,273
2019-06-12,0.1994120930232558,215
2019-06-13,0.19522234636871508,179
2019-06-14,0.21881409395973148,149
2019-06-15,0.21996249999999998,48
2019-06-16,0.17486226415094341,53
2019-06-17,0.1303732558139535,172
2019-06-18,0.0846764705882353,34
2019-06-19,0.15234521739130433,230
2019-06-20,0.16343512396694207,242
2019-06-21,0.14173626943005177,193
2019-06-22,0.2487469135802469,81
2019-06-23,0.17692054794520554,73
2019-06-24,0.14786831275720164,243
2019-06-25,0.12367429577464792,284
2019-06-26,0.1314783783783784,185
2019-06-27,0.1473197368421053,152
2019-06-28,0.20314155844155837,154
2019-06-29,0.07774791666666668,96
2019-06-30,0.13725,76
2019-07-01,0.2077148148148148,162
2019-07-02,0.1680066265060241,166
2019-07-03,0.14843589743589747,156
2019-07-04,0.08940701754385964,57
2019-07-05,0.12703962264150948,106
2019-07-06,0.1681037735849057,53
2019-07-07,0.23241126760563383,71
2019-07-08,0.16719875,160
2019-07-09,0.21598550724637672,207
2019-07-10,0.14282549999999997,200
2019-07-11,0.1329647940074906,267
2019-07-12,0.18721603773584894,212
2019-07-13,0.10010322580645163,93
2019-07-14,0.12782436974789918,119
2019-07-15,0.1384873684210526,190
2019-07-16,0.11878266666666669,75
2019-07-17,0.13764551083591325,323
2019-07-18,0.15582840375586843,852
2019-07-19,0.15002003058103966,654
2019-07-20,0.11430235294117647,85
2019-07-21,0.16182467532467532,77
2019-07-22,0.16760885245901638,305
2019-07-23,0.1648152173913043,276
2019-07-24,0.15719460784313724,204
2019-07-25,0.1843350253807107,197
2019-07-26,0.1861502923976608,171
2019-07-27,0.14522153846153846,65
2019-07-28,0.16684999999999997,70
2019-07-29,0.12852020202020203,198
2019-07-30,0.16429863013698626,146
2019-07-31,0.15602610837438421,203
2019-08-01,0.1695006825938565,293
2019-08-02,0.1550962962962962,135
2019-08-03,0.1887203125,64
2019-08-04,0.12397966101694913,59
2019-08-05,0.1252215962441315,213
2019-08-06,0.15313005464480883,183
2019-08-07,0.15989720670391058,179
2019-08-08,0.20278756756756755,185
2019-08-09,0.17010218978102187,137
2019-08-10,0.0069893617021276585,47
2019-08-11,0.11492545454545457,55
2019-08-12,0.18994433497536936,203
2019-08-13,0.17387610062893086,159
2019-08-14,0.14905000000000002,176
2019-08-15,0.1585601351351352,148
2019-08-16,0.1362632258064516,155
2019-08-17,0.16010909090909092,55
2019-08-18,0.12210405405405408,74
2019-08-19,0.14311004016064255,249
2019-08-20,0.14386956521739128,207
2019-08-21,0.19719761904761915,168
2019-08-22,0.07563146853146853,143
2019-08-23,0.12070949720670397,179
2019-08-24,0.10722926829268292,41
2019-08-25,0.01459130434782609,46
2019-08-26,0.15462910447761194,134
2019-08-27,0.1850131944444445,144
2019-08-28,0.11828015267175569,131
2019-08-29,0.2162481081081081,185
2019-08-30,0.2057826923076923,156
2019-08-31,0.15083243243243247,37
2019-09-01,0.07146756756756757,37
2019-09-02,0.1831441176470588,68
2019-09-03,0.17451602564102567,156
2019-09-04,0.1913044444444445,180
2019-09-05,0.180411797752809,178
2019-09-06,0.17783641304347828,184
2019-09-07,0.16719333333333336,60
2019-09-08,0.1198,67
2019-09-09,0.1223550898203593,167
2019-09-10,0.14745265957446813,188
2019-09-11,0.13770149253731345,201
2019-09-12,0.1775161016949152,236
2019-09-13,0.14370172413793103,174
2019-09-14,0.2572127272727273,55
2019-09-15,0.198225,52
2019-09-16,0.14642878787878782,132
2019-09-17,0.1184797202797203,143
2019-09-18,0.19515312499999987,352
2019-09-19,0.1607484154929576,568
2019-09-20,0.17406402877697835,278
2019-09-21,0.14410980392156866,51
2019-09-22,0.13092537313432834,67
2019-09-23,0.14598737864077665,206
2019-09-24,0.16265099999999996,200
2019-09-25,0.19512485207100594,169
2019-09-26,0.17986496815286632,157
2019-09-27,0.10223431952662722,169
2019-09-28,0.12405000000000002,58
2019-09-29,0.17104027777777775,72
2019-09-30,0.16455736842105267,190
2019-10-01,0.12955194174757284,206
2019-10-02,0.11200356164383561,365
2019-10-03,0.1486580086580087,231
2019-10-04,0.17721434426229513,244
2019-10-05,0.12344843750000002,64
2019-10-06,0.0820935064935065,77
2019-10-07,0.15045684210526317,190
2019-10-08,0.1467352727272727,275
2019-10-09,0.16044249999999993,200
2019-10-10,0.17776121212121207,165
2019-10-11,0.18324205128205134,195
2019-10-12,0.18789782608695652,46
2019-10-13,0.0840403225806452,62
2019-10-14,0.15195486111111114,144
2019-10-15,0.14583426966292135,178
2019-10-16,0.13577011494252872,174
2019-10-17,0.18129249011857695,253
2019-10-18,0.15566982456140344,285
2019-10-19,0.06780714285714286,112
2019-10-20,0.09157821782178219,101
2019-10-21,0.09066344827586204,290
2019-10-22,0.08830478468899522,418
2019-10-23,0.13860507859733967,827
2019-10-24,0.17297734693877545,490
2019-10-25,0.19308384615384616,520
2019-10-26,0.17319694323144105,229
2019-10-27,0.19040927152317877,151
2019-10-28,0.2006123102866779,593
2019-10-29,0.14991666666666678,222
2019-10-30,0.19052303370786508,178
2019-10-31,0.17363600000000007,150
2019-11-01,0.13883380281690144,142
2019-11-02,0.11553333333333334,45
2019-11-03,0.15128333333333338,90
2019-11-04,0.12698693693693683,222
2019-11-05,0.20200224215246626,223
2019-11-06,0.21284000000000006,155
2019-11-07,0.1702452261306533,199
2019-11-08,0.17528091286307051,241
2019-11-09,0.20182439024390245,82
2019-11-10,0.23712747252747252,91
2019-11-11,0.1866719665271966,239
2019-11-12,0.21042637362637354,273
2019-11-13,0.1537704845814978,227
2019-11-14,0.15719958677685944,242
2019-11-15,0.1602416974169741,271
2019-11-16,0.18041666666666667,72
2019-11-17,0.1899803571428571,112
2019-11-18,0.19963771929824553,228
2019-11-19,0.20048519553072616,358
2019-11-20,0.2333789473684208,228
2019-11-21,0.15062234636871505,179
2019-11-22,0.17475051020408164,196
2019-11-23,0.16172564102564108,78
2019-11-24,0.19442173913043476,92
2019-11-25,0.18895934579439255,214
2019-11-26,0.1987353233830845,201
2019-11-27,0.16316068376068374,234
2019-11-28,0.23537894736842105,76
2019-11-29,0.16001836734693875,98
2019-11-30,0.1341490566037736,53
2019-12-01,0.14873932584269664,89
2019-12-02,0.164938888888889,216
